38.4667;14.95;1
42.6189;-73.7065;5
32.3505;-86.2566;2
48.65;8.9;1
-33.1905;-68.4608;4
-37.7833;144.8333;2
45.7068;-110.5392;1
48.1667;8.6167;1
-37.9167;144.8;5
40.8529;-73.9139;5
34.5574;-118.0394;10
52.4667;-0.9167;5
35.1108;-89.9483;3
-42.9667;147.3167;10
46.316;6.335;1
50.5833;5.1333;1
33.5312;-111.8914;1
39.8579;-76.2981;1
51.6;-0.2167;1
47.2596;-1.9183;3
24.8047;120.9714;40
37.3548;-88.0784;1
48.65;9.0667;1
41.5382;-6.9611;1
38.1163;-122.2516;4
40.1461;-82.98;11
37.4914;-122.211;48
43.2106;2.4416;2
33.6434;-84.4458;2
37.918;-122.3032;1
48.8667;2.3333;626
52.2167;1.5;1
37.5155;-121.8962;55
4.1167;101.2833;4
44.8267;-93.3132;4
48.1511;7.7491;2
42.4514;141.1731;2
40.5879;-75.6096;20
36.0617;-95.9442;2
39.9056;-75.4874;1
33.5833;-86.8942;1
40.0486;-83.0726;3
18.407;-66.8018;4
45.4833;0.2833;2
38.6312;-90.1922;43
39.9514;-75.1582;41
42.2667;13.8667;2
38.6911;-77.206;5
46.8386;14.4864;10
39.4942;-76.9115;1
36.0617;-79.8234;1
-36.3;144.9667;9
53.6528;-6.6814;2
48.8714;2.2293;7
47.0728;8.289;1
42.0534;-88.054;41
55.8667;-4.0333;11
30.2031;-93.1988;8
35.2222;-97.5126;1
42.0833;12.2667;3
48.9;2.3333;8
55.5313;11.4925;1
51.6833;12.7333;1
38.1333;13.1833;3
26.4095;-80.0942;2
45.3552;-122.8615;2
39.569;-104.8582;786
42.8135;-70.886;2
47.8333;10.6333;1
47.6609;-116.8343;4
48.8667;9.1833;1
38.097;-85.7491;2
35.6596;51.0593;1
37.0614;-122.0118;10
42.6442;-73.2463;10
49.595;8.0508;2
52.4667;1.5667;1
49.591;18.1178;2
18.2923;99.4928;1
40.95;16.9167;2
35.5988;-77.5876;1
25.9336;-80.2586;13
44.9128;-93.3133;2
26.113;-80.3256;2
38.3859;-93.7431;3
51.8182;3.9777;6
39.1148;-77.2462;13
39.9455;-75.6024;10
40.3814;-82.4993;10
39.8937;-79.7492;2
56.5268;8.1248;1
33.2485;-101.3345;2
48.8119;6.7202;2
46.061;-0.3213;2
48.9833;14.4667;10
40.8086;-74.1869;4
52.0148;5.1004;4
49.8206;8.9142;2
34.5151;-109.695;1
30.366;-97.6437;1
45.45;-73.75;1
41.7672;-72.4386;1
-22.0;17.0;4
44.4175;12.2011;7
42.6929;-73.838;10
43.3914;5.2335;2
43.1976;2.7614;1
39.785;-75.6823;2
52.5616;4.7294;3
43.9346;0.6211;1
50.3925;2.904;4
36.0271;-95.5576;1
51.5667;4.8;14
50.4723;17.3362;6
25.55;-103.4333;20
51.4333;6.75;60
49.2126;5.6402;7
49.7463;18.6361;1
-27.4444;153.0444;1
40.2667;-82.8478;11
46.6411;-112.0681;11
37.496;-77.4712;1
47.1667;27.6;23
6.4531;3.3958;42
41.1325;-8.5641;1
57.9833;13.05;2
44.3867;-123.1173;1
35.7821;-78.8177;16
35.1133;-89.9021;2
36.2486;-116.0591;14
30.6458;-81.6299;1
38.9593;-94.6811;2
40.4991;-79.973;1
52.3077;5.0397;7
43.55;-80.25;19
45.5511;18.6939;1
50.8;5.3333;1
51.6394;-2.1622;1
49.6;19.1333;2
41.1602;-82.0258;1
47.8167;9.65;4
38.5451;-121.3833;8
27.9112;-82.7551;3
42.5991;-82.9312;5
45.6;9.0167;3
39.5662;2.5037;2
39.2831;-84.5162;1
44.5428;18.6694;14
32.2338;-110.95;20
40.5063;-80.1144;1
42.297;-71.2197;12
41.6318;-70.8801;1
32.4905;-94.7126;12
40.6594;-80.0933;20
34.3383;132.9167;10
53.3;-2.7333;4
52.1;8.3;1
33.0292;-97.0905;1
62.35;17.0333;2
45.6833;13.0667;21
42.403;-71.259;204
48.7;9.85;2
49.3467;12.3844;4
51.9833;7.4167;2
-6.2167;-36.0167;8
39.9548;-82.7693;11
50.3167;4.6667;1
52.25;-1.1667;4
40.0153;-105.1076;5
40.7211;-74.147;2
45.6833;-73.6333;4
48.8487;2.6243;2
31.5322;75.9172;2
47.836;7.1823;1
-18.95;-43.2667;4
38.8896;-92.2236;17
45.822;4.8398;1
37.0269;-88.6481;1
47.6667;10.95;2
48.0004;0.2047;3
43.7761;-111.691;10
49.4025;8.6331;2
46.543;-94.336;1
47.0618;5.8139;1
32.3694;-96.7873;11
-37.8333;145.0667;12
37.2891;-76.731;11
32.2528;-110.8282;2
34.1854;-118.3908;1
41.0308;-95.709;3
44.3;-78.3333;17
48.0354;-122.8145;1
-35.15;138.5167;1
40.047;-75.2811;1
47.5061;-122.6208;1
39.9223;-75.2334;1
35.9734;-83.7679;2
48.7927;2.4657;10
48.1;10.5667;3
48.5333;9.2667;1
38.3415;-82.518;2
43.2854;5.3761;72
28.9822;-81.7351;1
52.5833;-0.25;26
44.4932;-0.6395;2
39.0175;-88.8529;1
46.2512;7.3456;1
42.6534;-73.8075;16
43.7982;-91.1286;21
38.5167;141.3217;10
35.2199;-89.4996;2
-2.5167;-44.2667;9
27.9994;120.6668;200
53.0562;4.7967;10
40.9323;-98.3488;2
-34.6407;-58.5638;10
39.9697;-76.7934;1
21.3139;-157.8245;19
39.9268;-85.8414;1
-38.0833;145.25;10
47.9728;2.7719;2
41.9391;-75.7852;1
60.1361;24.5164;10
40.8679;-73.3637;14
34.8004;-82.3221;5
33.8379;-84.3846;32
40.6083;-122.4618;10
48.5;12.9167;7
54.2667;-8.4833;2
20.3833;-100.0;1
31.2213;-81.6217;10
60.8167;23.6333;8
47.8907;-96.2759;1
40.8;14.35;4
40.851;-81.426;3
47.6388;6.8542;5
55.1925;30.1944;10
48.05;11.6333;1
40.826;-3.1526;1
56.1441;9.2765;1
42.2781;-74.0856;2
39.9602;-80.7183;2
45.6136;1.4949;1
8.0;-66.0;140
47.4765;8.9977;1
10.0462;-84.2471;1
47.95;16.2167;1
45.4167;10.3833;3
45.1833;10.3167;8
30.0;70.0;134
38.6399;-90.184;19
20.9667;-89.6167;62
50.7833;5.4667;2
43.5687;5.3561;3
35.2044;-85.3255;3
-19.9167;-44.1;10
47.2831;9.65;2
45.7776;1.3919;2
35.2518;-92.3677;1
34.2034;-118.6922;1
39.9286;-75.0242;2
31.1807;-91.3728;1
29.9771;-98.8798;2
52.3;13.0167;2
27.3011;68.614;2
48.6167;12.2167;1
25.4427;-80.766;4
38.255;-78.3918;4
31.9251;-83.78;3
38.9;-77.042;10
46.434;19.4848;1
49.9385;17.9026;2
40.8106;111.6522;10
34.5798;-98.488;1
41.6955;124.0873;200
31.3025;131.0875;10
52.7;6.2;1
37.7816;-97.2167;10
37.2584;-3.5819;1
40.8838;-76.9276;1
33.7516;-117.7716;1
56.2667;14.5;7
42.5797;-84.4603;7
47.086;8.3462;1
51.6561;-3.8022;3
34.0498;-118.2111;20
35.2141;-87.0097;3
38.7803;-0.104;2
18.394;-65.9779;2
52.1351;4.6549;14
-26.1653;28.0244;10
35.6555;-88.4188;4
45.0667;0.4;1
51.2667;1.35;1
51.0833;4.7167;3
56.0833;-4.85;1
28.4333;77.3167;7
42.3386;-71.8531;1
33.0952;-96.7524;6
14.2833;-89.9;1
39.9359;-75.1534;1
-7.6562;107.6902;10
60.2167;11.1;10
34.8953;-83.3775;2
36.3022;-82.4825;3
29.7596;-81.3029;1
27.455;-82.5112;5
37.4906;127.02;110
52.2167;5.0667;2
40.9111;-74.1425;1
19.5167;-98.8833;11
40.8167;16.4167;5
39.471;-87.4111;10
40.9588;-75.3006;1
29.3889;76.9681;4
48.5666;-109.7389;2
55.8471;9.5896;1
49.0841;0.0157;1
46.7919;7.1172;2
38.2552;-104.4468;1
26.0577;-80.1419;6
49.116;3.0608;2
35.2617;-81.1485;8
55.0508;-1.4539;2
32.8374;-83.6586;10
46.0208;13.1625;1
45.25;10.6667;6
35.5108;-80.4559;1
49.1477;0.2266;1
50.9001;5.74;1
-37.9833;145.0667;2
44.8969;-0.7214;8
44.8371;-92.5917;10
39.425;-84.4982;4
39.9738;-86.1765;32
53.5833;-0.65;5
41.273;-72.9574;1
54.25;-0.7667;1
-25.2667;-57.5667;10
45.5333;9.2333;6
30.01;-90.1628;13
39.9968;-82.9882;33307
43.4651;-3.8976;1
39.2847;-76.6205;10
42.35;14.1667;2
46.6222;-120.6956;4
34.4329;-119.8371;20
21.85;84.0333;10
37.7898;-122.3942;181
21.2833;-89.6667;1
48.3167;10.0667;4
-3.6333;39.85;1
38.8125;-90.3501;2
32.8733;-83.7084;10
46.2833;-72.8333;1
10.3;-61.45;3
49.0858;-0.9619;1
43.3877;0.1512;1
2.9;101.7833;1
53.7667;-8.5;1
-12.4656;-46.3669;5
36.5236;-5.0463;2
51.0053;-2.1933;2
55.5167;-4.3667;1
26.1829;-80.2238;12
46.8363;-116.6846;10
41.9038;-87.6757;3
28.2519;-81.4381;24
44.4667;-103.858;5
32.3089;-111.1663;3
42.3931;-71.1345;21
48.8162;2.3139;6
44.15;8.2833;1
14.5518;120.9943;1
32.6725;-80.097;1
44.55;26.0667;1
47.1724;8.5174;6
55.4812;9.1379;2
30.6131;-96.3217;2
37.7691;-122.4449;11
30.448;-91.129;12
37.8658;-122.275;1
34.8601;-82.2464;92
42.0981;-72.5774;1
37.0833;25.15;2
51.5167;-0.7;14
51.5167;-0.6;2
28.9181;-80.8971;1
41.65;-83.6741;11
46.1491;-122.8089;1
42.0931;19.1003;2
40.2613;-111.6271;12
50.5167;13.0;1
49.258;-0.4561;1
5.5341;7.2671;2
43.671;7.1761;4
46.0271;4.0869;1
-33.95;151.1167;10
31.7038;-83.6753;1
47.7;33.85;1
53.2878;-6.3411;1
45.6333;10.1833;1
38.3958;-82.4023;9
45.9589;15.1972;1
43.4547;-86.3453;1
52.3167;9.8;10
-13.5;34.0;26
50.9667;-1.35;6
50.6667;5.4667;1
45.0435;3.8845;1
49.4841;1.1673;1
50.45;-3.5;2
39.97;-85.6175;1
50.6667;11.1;2
42.6599;-83.1237;6
43.2583;0.0495;1
50.6333;5.3833;1
31.9111;131.4239;2
42.5333;13.85;2
42.5888;-71.4416;10
37.4096;-122.2991;1
48.0194;2.6676;1
47.1667;16.1667;2
49.95;15.2667;6
56.0;10.0;1047
33.3188;-83.3448;4
33.3188;-83.3449;5
32.8255;-79.968;10
33.9939;-118.145;8
39.519;-77.6878;1
17.9833;-76.95;4
33.8019;-98.5368;3
35.3419;139.47;61
33.8892;-81.4341;1
34.1379;-118.3919;7
26.2442;-80.2059;1
38.8561;-94.6679;2
56.3333;-2.7833;10
37.9927;-122.2761;2
52.0833;10.3333;1
34.5867;-87.1406;1
47.6537;-117.3143;10
51.5833;10.6167;2
42.4488;-94.2254;2
44.3;-77.55;1
32.4886;-93.7294;2
50.8;-0.3667;10
32.715;-116.9444;1
45.3407;-93.2442;1
41.6999;2.8456;2
47.6201;-122.1408;1
43.4595;3.4238;1
45.2199;5.7901;1
51.3708;6.1751;17
50.5333;5.8167;1
59.3;17.9667;25
51.75;19.4667;26
48.7733;2.0739;2
43.5667;13.35;1
41.4452;-81.6996;1
41.3167;16.2833;9
-5.7833;-35.2167;18
37.7035;40.7921;10
-22.8152;-45.1892;7
39.9653;-83.0235;90
34.0658;134.5594;10
35.5531;139.3544;18
42.2654;-83.208;3
45.6868;-122.5756;3
53.1271;18.02;19
41.6956;-112.2759;2
35.0768;-82.4361;3
57.6967;11.7683;10
43.6365;-94.4808;2
44.05;-79.45;2
36.202;-86.2632;10
56.9972;40.9714;6
52.1162;5.2924;1
33.0892;-81.9861;5
55.4527;10.2097;2
36.0;139.5572;2
32.6606;-97.0249;29
35.3007;-85.1807;1
41.8824;-87.6376;385
41.0837;-73.8397;12
42.5829;-83.034;4
38.7551;-76.9805;12
60.9;26.6333;3
40.5345;-84.6289;1
49.1781;9.505;2
36.1172;-80.0765;18
51.55;6.6;4
47.068;0.6732;1
52.9089;-6.8422;1
38.5765;-121.4445;199
34.2047;-118.3024;3
45.5248;4.8735;3
39.9893;-74.2139;2
38.7843;-121.3706;7
29.8005;-99.7602;2
39.6597;-86.8663;11
47.494;-120.1955;3
49.05;-122.3;3
25.7541;-80.271;5
37.9887;-92.7536;1
44.7467;-93.5004;1
48.4369;1.4636;1
50.6466;13.8401;11
45.5833;9.2667;3
42.9403;-71.4435;14
48.1;8.7;1
39.6734;-75.7052;4
37.1239;-113.5872;15
35.2445;-96.634;1
41.5179;-87.2353;2
25.8124;-80.2401;4
49.7731;9.2461;1
33.9457;-118.0388;3
30.7141;-86.556;2
49.4833;-100.5167;1
46.0619;13.2422;11
-36.8667;174.7833;10
51.1;4.1333;1
40.8132;-73.9386;3
40.3569;-3.9001;4
57.35;12.1167;1
35.0844;-89.8104;5
41.1445;-8.5322;6
51.55;7.3167;1
49.1667;7.6667;4
43.75;10.8833;2
43.1194;-77.8045;3
40.8594;-73.2121;3
44.3667;10.95;2
31.2164;-97.7418;1
37.6385;-121.6384;2
34.9273;-78.9093;3
41.6045;-87.9956;2
50.6833;4.8333;2
25.1833;75.8333;10
44.4651;-72.9358;1
35.5675;-80.8908;10
43.2279;-77.3094;7
39.2811;-76.6515;2
48.6903;1.074;2
33.5281;-85.26;1
43.8393;1.3893;2
31.755;-99.1568;2
44.0104;4.4704;2
32.9667;119.5139;10
36.1979;-115.266;3
47.3369;5.0089;2
-26.1624;28.0513;10
46.7528;5.624;1
50.3266;2.98;1
44.558;-74.6009;1
31.4667;131.2167;26
35.3333;136.8667;18
26.6377;-81.8362;1
-26.1767;28.1422;10
48.1795;-1.9448;1
61.2059;-149.8232;3
52.9667;-1.3;6
32.9017;-116.8933;1
46.6731;-100.6271;11
55.0;-7.3333;2
29.6766;-82.3855;8
33.6638;-84.7331;1
42.6503;-82.9257;10
49.869;1.3227;1
34.1435;-117.3085;1
42.2654;-71.0185;26
43.2071;1.0863;1
39.8916;-80.178;6
50.4506;21.0634;9
42.0482;2.264;2
39.1668;-84.5382;10
41.3864;-81.3042;1
26.5833;106.7167;20
30.3784;-97.8941;3
40.2594;-81.9641;1
34.4432;-114.2424;3
38.3449;-76.5806;2
49.9362;4.6439;1
43.8631;-91.2621;20
49.3;9.15;2
36.7558;-76.2928;12
50.7333;-111.9;3
42.5682;-83.9062;1
36.0264;-91.9449;2
59.1333;14.5167;1
48.9258;2.4453;10
54.6833;-1.55;1
41.7364;-89.7043;10
40.8893;-76.9964;1
-20.9167;-54.9667;1
55.55;12.9667;1
33.7135;-117.212;1
33.7854;-116.419;13
39.709;-105.091;3
41.8321;-87.7896;10
41.8321;-87.7897;1
32.035;34.8861;8
-21.1;55.6;18
48.0167;1.15;1
33.137;-117.1679;6
42.0152;-87.9901;34
47.7833;12.9667;1
51.4667;4.4667;1
31.9569;34.8622;1
54.7667;-6.0167;1
50.8833;7.3167;5
40.767;-73.5254;37
-34.0;150.8667;1
42.4063;-71.0512;1
40.9435;-73.8713;3
33.8669;-118.3312;1
54.7622;-1.3475;1
33.2324;-97.1108;1
43.3314;5.1176;2
54.7167;-5.7333;1
33.6383;-96.7245;3
-20.3333;-40.2833;10
41.5766;-72.9007;3
40.7547;-73.689;1
41.7838;-95.4377;1
50.9333;12.7167;2
40.2493;-85.6708;2
50.4667;12.7667;1
47.3101;-122.2042;5
34.2522;-117.2163;1
53.3386;-6.5436;1
41.8133;-71.3619;2
41.8493;-87.6731;5
-27.0797;153.1586;4
35.8264;139.7044;3
38.5717;140.9556;10
53.2333;-3.3;1
41.3606;-84.3701;6
48.4333;14.3;1
50.6833;5.5833;1
-20.3094;57.5008;8
48.8492;-1.4089;1
48.5167;-3.7167;2
32.7194;-96.6125;1
61.1333;25.3167;4
45.4573;-122.7992;19
37.3833;14.3667;1
43.148;-87.9208;2
52.9833;-1.9833;2
-34.3167;150.9167;1
44.203;-72.8428;2
36.6873;-104.2485;2
13.45;123.6667;20
37.2782;-89.5479;2
34.1322;-82.1488;1
39.4543;-84.2258;3
51.2167;7.6167;3
36.7641;-2.6151;3
39.3667;-0.4167;3
42.6783;-73.637;1
40.9949;-80.3502;13
51.25;-0.7667;7
35.8535;-80.1084;2
34.1026;-118.0868;3
45.6461;-1.0584;1
30.3981;-86.4563;8
43.4836;-124.1633;1
63.75;25.3333;1
34.2011;-79.6418;1
41.319;-81.3353;3
41.5503;-8.4201;27
32.0114;34.7722;43
41.1821;-8.6891;4
39.5925;-78.5901;4
39.8606;-89.5058;1
47.4125;0.9827;1
59.65;6.3333;8
60.9667;25.6667;12
39.7366;-88.6676;10
30.4425;-84.2986;30
42.6912;-71.161;2
40.0523;-75.1905;3
-21.1333;-47.9833;8
40.366;-79.6598;1
45.7333;9.1333;3
35.6106;-86.584;8
19.4136;-99.0331;4
55.0425;59.04;10
50.45;8.05;4
51.0833;4.9167;1
44.4929;-73.2253;22
30.8661;-84.5776;3
38.5108;-101.3465;1
46.6202;-120.6029;8
52.1333;8.4833;1
43.2993;-92.7993;3
53.2;-105.75;2
39.9893;-75.612;22
53.1221;21.7952;7
41.0605;-74.0166;1
35.7887;-78.6549;10
42.9833;-80.6;1
-37.7333;145.2667;1
33.5756;-85.134;1
48.5532;-1.5075;1
40.2657;-76.8827;6
25.6663;-80.2924;5
34.7167;135.4167;48
40.6253;-79.6377;2
41.6298;-71.6677;11
60.7667;10.25;1
43.75;-79.2;48
33.5908;-83.4735;1
14.7;120.9667;1
29.9468;-90.123;22
34.6167;138.8;10
42.7631;-70.9163;10
45.7025;4.8715;15
51.5264;17.2769;4
41.8833;12.8833;1
39.006;-77.1025;28
45.9833;15.4833;1
30.1311;-81.756;2
34.4;131.4167;2
40.5383;-90.5325;3
39.2351;-77.1396;2
-34.4187;19.2345;2
39.5727;-119.6171;8
43.673;-71.9972;1
39.0007;-76.973;11
67.9333;13.1;1
39.7444;-83.7669;10
-34.0333;151.0667;1
46.6103;13.8558;22
34.1121;-118.1564;1
49.5444;6.1378;1
47.2895;8.5675;2
58.0167;11.8333;2
45.9539;2.1681;1
36.8152;-2.5667;8
37.5858;-77.4888;12
35.8667;140.0167;12
40.4265;-105.1981;12
52.7833;7.2333;3
44.823;-93.3485;12
37.0367;-81.9947;1
40.7153;-73.2602;1
-6.45;-37.1;10
51.5;-0.3667;5
34.8167;-86.9982;2
-33.0081;-71.5197;31
48.0667;10.6333;5
33.8633;-84.4984;10
41.0246;-80.6697;14
38.412;-122.3611;1
50.5667;-111.9;1
42.7891;-1.6178;1
45.1656;6.4299;1
14.3595;121.0473;1
-6.1781;106.63;32
29.9607;-95.7409;8
41.2641;-95.9644;10
37.7521;-97.2782;51
41.6434;-71.4783;4
49.2513;6.1681;4
40.919;-74.7026;2
38.9376;-77.0928;67
43.6702;1.4281;3
53.0667;-0.8167;3
22.5333;114.1333;697
38.7466;-104.7103;2
32.5553;-117.0438;3
27.3101;-82.5214;2
-34.3333;150.9167;2
48.5888;2.2467;1
43.8333;11.2;19
28.312;-81.589;2
34.4963;-102.3149;3
41.6463;-87.4528;1
42.9747;-112.3631;1
40.7665;-73.827;4
14.0;-61.0;3
32.9774;-117.0232;12
14.6488;121.0509;32
33.5524;-84.4273;1
46.4399;-112.0167;1
41.8176;-93.1529;2
-21.0333;149.1667;2
49.4472;8.1772;1
47.6459;19.2954;1
53.4083;6.6709;1
42.4667;-2.45;7
49.25;-122.95;27
40.6295;-74.1726;1
50.55;7.6667;1
-8.1167;-79.0333;10
25.7868;-80.2062;15
43.9454;4.8102;27
32.7717;-117.0059;3
46.6296;-0.6565;1
48.4285;6.7939;1
55.85;13.65;3
35.0825;-76.8702;1
30.5363;-92.9054;4
47.25;16.2833;1
-33.8833;151.2167;763
32.199;-97.7934;1
40.1005;-74.7203;2
48.4;-89.2333;14
40.8424;-91.1073;3
47.0558;-122.5969;10
38.7025;-9.2294;1
-34.4333;150.8833;12
38.6501;-121.2534;12
40.0842;-82.9378;19
34.4179;-93.0493;8
47.7505;7.2325;7
48.3333;-64.6667;6
49.4811;8.4353;14
41.7499;-77.3334;3
48.7508;6.0642;3
52.2833;-0.5833;10
40.7331;-84.1446;2
23.5;121.0;1268
39.7442;-121.8389;13
62.3833;17.3;10
30.6568;-97.6026;20
45.6167;22.8833;1
54.6019;18.3544;2
40.3648;-74.6598;78
25.2731;55.3064;1
31.8897;34.7967;1
46.5667;26.9;11
35.7167;139.8;1
45.6167;9.2667;1
35.915;-90.5451;1
42.3571;-71.0655;4
14.0683;121.3256;2
50.9333;7.7167;2
44.6364;-123.0065;1
46.4091;-84.3537;10
40.8368;-80.1998;2
44.4141;-69.7519;10
41.9171;-71.4423;1
42.036;-93.4652;20
39.4632;-77.9521;18
35.8349;-90.4427;1
42.6149;-73.9708;70
43.0737;-89.5274;36
6.12;1.0514;10
51.05;14.0;4
31.1781;-97.055;5
39.95;-74.9929;1
33.6378;-117.8095;11
44.3278;-93.2776;2
6.0824;-75.3351;1
44.4832;-1.0746;1
45.5667;8.9333;3
48.3184;4.1;1
46.1721;7.1849;1
57.2536;41.1085;2
26.4667;80.35;6
41.8787;-92.971;2
49.1628;8.2858;1
43.7667;12.9333;1
36.25;139.0833;2
25.7767;-80.1994;4
47.6205;-2.7351;1
59.6167;17.85;4
10.2333;-67.3333;2
51.0167;3.6333;1
39.8786;3.0175;1
-43.5333;172.6333;130
40.561;-105.0536;11
53.9091;14.24;2
30.2052;-97.1194;8
34.1544;-117.7637;3
61.8333;16.1;2
52.0278;4.5123;33
47.6895;7.5032;1
26.3997;-81.7011;3
33.9269;-117.8612;31
45.2839;-91.7103;8
53.9;-1.6167;1
